Date,Sales,Salesimp,Staunton Jams,Salesadj
7/31/2013,840.42,840.42,0,840.42
8/1/2013,1173.84,1173.84,0,1173.84
8/2/2013,1325.58,1325.58,0,1325.58
8/3/2013,1905.2,1905.2,0,1905.2
8/4/2013,1374.03,1374.03,0,1374.03
8/5/2013,862.35,862.35,0,862.35
8/6/2013,878.67,878.67,0,878.67
8/7/2013,1005.11,1005.11,0,1005.11
8/8/2013,975.66,975.66,0,975.66
8/9/2013,1562.36,1562.36,0,1562.36
8/10/2013,1318.4,1318.4,0,1318.4
8/11/2013,1153.86,1153.86,0,1153.86
8/12/2013,685.62,685.62,0,685.62
8/13/2013,711.62,711.62,0,711.62
8/14/2013,861.87,861.87,0,861.87
8/15/2013,771.89,771.89,0,771.89
8/16/2013,1448.83,1448.83,0,1448.83
8/17/2013,1353.34,1353.34,0,1353.34
8/18/2013,1023.09,1023.09,0,1023.09
8/19/2013,942.41,942.41,0,942.41
8/20/2013,843.98,843.98,0,843.98
8/21/2013,870.69,870.69,0,870.69
8/22/2013,886.38,886.38,0,886.38
8/23/2013,1122.31,1122.31,0,1122.31
8/24/2013,1685.62,1685.62,0,1685.62
8/25/2013,1023.32,1023.32,0,1023.32
8/26/2013,661.14,661.14,0,661.14
8/27/2013,534.53,534.53,0,534.53
8/28/2013,555.74,555.74,0,555.74
8/29/2013,945.68,945.68,0,945.68
8/30/2013,1356.72,1356.72,0,1356.72
8/31/2013,2471.79,2471.79,1,1471.79
9/1/2013,1431.6,1431.6,0,1431.6
9/2/2013,937.7,937.7,0,937.7
9/3/2013,619.41,619.41,0,619.41
9/4/2013,686.05,686.05,0,686.05
9/5/2013,630.6,630.6,0,630.6
9/6/2013,1240.49,1240.49,0,1240.49
9/7/2013,1712.46,1712.46,0,1712.46
9/8/2013,828.67,828.67,0,828.67
9/9/2013,429.68,429.68,0,429.68
9/10/2013,477.06,477.06,0,477.06
9/11/2013,739.61,739.61,0,739.61
9/12/2013,661.94,661.94,0,661.94
9/13/2013,1157.51,1157.51,0,1157.51
9/14/2013,1359.06,1359.06,0,1359.06
9/15/2013,1037.15,1037.15,0,1037.15
9/16/2013,437.1,437.1,0,437.1
9/17/2013,367.69,367.69,0,367.69
9/18/2013,543.54,543.54,0,543.54
9/19/2013,555.65,555.65,0,555.65
9/20/2013,1031.71,1031.71,0,1031.71
9/21/2013,1124.71,1124.71,0,1124.71
9/22/2013,886.62,886.62,0,886.62
9/23/2013,356.91,356.91,0,356.91
9/24/2013,579,579,0,579
9/25/2013,413.42,413.42,0,413.42
9/26/2013,576.18,576.18,0,576.18
9/27/2013,1314.25,1314.25,0,1314.25
9/28/2013,1233.24,1233.24,0,1233.24
9/29/2013,774.62,774.62,0,774.62
9/30/2013,456.4,456.4,0,456.4
10/1/2013,502.84,502.84,0,502.84
10/2/2013,816.97,816.97,0,816.97
10/3/2013,574.81,574.81,0,574.81
10/4/2013,1340.03,1340.03,0,1340.03
10/5/2013,1970.66,1970.66,0,1970.66
10/6/2013,892.36,892.36,0,892.36
10/7/2013,489.9,489.9,0,489.9
10/8/2013,577.45,577.45,0,577.45
10/9/2013,335.96,335.96,0,335.96
10/10/2013,615.78,615.78,0,615.78
10/11/2013,1074.59,1074.59,0,1074.59
10/12/2013,1417.92,1417.92,0,1417.92
10/13/2013,711.55,711.55,0,711.55
10/14/2013,360.35,360.35,0,360.35
10/15/2013,516.73,516.73,0,516.73
10/16/2013,949.54,949.54,0,949.54
10/17/2013,662.12,662.12,0,662.12
10/18/2013,1075.91,1075.91,0,1075.91
10/19/2013,1371.05,1371.05,0,1371.05
10/20/2013,676.55,676.55,0,676.55
10/21/2013,356.79,356.79,0,356.79
10/22/2013,522.18,522.18,0,522.18
10/23/2013,287.39,287.39,0,287.39
10/24/2013,403.65,403.65,0,403.65
10/25/2013,828.99,828.99,0,828.99
10/26/2013,1189.21,1189.21,0,1189.21
10/27/2013,681.11,681.11,0,681.11
10/28/2013,412.44,412.44,0,412.44
10/29/2013,391.98,391.98,0,391.98
10/30/2013,409.2,409.2,0,409.2
10/31/2013,418.32,418.32,0,418.32
11/1/2013,820.18,820.18,0,820.18
11/2/2013,1189.65,1189.65,0,1189.65
11/3/2013,671.13,671.13,0,671.13
11/4/2013,274.88,274.88,0,274.88
11/5/2013,470.41,470.41,0,470.41
11/6/2013,447.47,447.47,0,447.47
11/7/2013,677.38,677.38,0,677.38
11/8/2013,772.17,772.17,0,772.17
11/9/2013,989.63,989.63,0,989.63
11/10/2013,723.47,723.47,0,723.47
11/11/2013,332.08,332.08,0,332.08
11/12/2013,209.54,209.54,0,209.54
11/13/2013,270.45,270.45,0,270.45
11/14/2013,625.37,625.37,0,625.37
11/15/2013,796.89,796.89,0,796.89
11/16/2013,1203.37,1203.37,0,1203.37
11/17/2013,546.97,546.97,0,546.97
11/18/2013,451.5,451.5,0,451.5
11/19/2013,324.34,324.34,0,324.34
11/20/2013,423.75,423.75,0,423.75
11/21/2013,474.51,474.51,0,474.51
11/22/2013,816.21,816.21,0,816.21
11/23/2013,783.64,783.64,0,783.64
11/24/2013,349.04,349.04,0,349.04
11/25/2013,318.77,318.77,0,318.77
11/26/2013,317.96,317.96,0,317.96
11/27/2013,337.59,337.59,0,337.59
11/28/2013,,492.06,0,492.06
11/29/2013,706.71,706.71,0,706.71
11/30/2013,985.36,985.36,0,985.36
12/1/2013,523.49,523.49,0,523.49
12/2/2013,761.36,761.36,0,761.36
12/3/2013,275.46,275.46,0,275.46
12/4/2013,393.87,393.87,0,393.87
12/5/2013,505.23,505.23,0,505.23
12/6/2013,517.93,517.93,0,517.93
12/7/2013,777.01,777.01,0,777.01
12/8/2013,50.44,50.44,0,50.44
12/9/2013,473.08,473.08,0,473.08
12/10/2013,308.07,308.07,0,308.07
12/11/2013,302.61,302.61,0,302.61
12/12/2013,363.13,363.13,0,363.13
12/13/2013,568.95,568.95,0,568.95
12/14/2013,672.8,672.8,0,672.8
12/15/2013,469.26,469.26,0,469.26
12/16/2013,347.59,347.59,0,347.59
12/17/2013,477.96,477.96,0,477.96
12/18/2013,533.84,533.84,0,533.84
12/19/2013,607.77,607.77,0,607.77
12/20/2013,793.48,793.48,0,793.48
12/21/2013,1240.93,1240.93,0,1240.93
12/22/2013,713.27,713.27,0,713.27
12/23/2013,822.48,822.48,0,822.48
12/24/2013,281.68,281.68,0,281.68
12/25/2013,,338.3875,0,338.3875
12/26/2013,590.12,590.12,0,590.12
12/27/2013,713.75,713.75,0,713.75
12/28/2013,1201.16,1201.16,0,1201.16
12/29/2013,633.06,633.06,0,633.06
12/30/2013,562.02,562.02,0,562.02
12/31/2013,567.45,567.45,0,567.45
1/1/2014,383.16,383.16,0,383.16
1/2/2014,262.49,262.49,0,262.49
1/3/2014,402.65,402.65,0,402.65
1/4/2014,728.21,728.21,0,728.21
1/5/2014,255.35,255.35,0,255.35
1/6/2014,183.54,183.54,0,183.54
1/7/2014,128.87,128.87,0,128.87
1/8/2014,85.87,85.87,0,85.87
1/9/2014,370.51,370.51,0,370.51
1/10/2014,463.86,463.86,0,463.86
1/11/2014,677.9,677.9,0,677.9
1/12/2014,428.74,428.74,0,428.74
1/13/2014,271.31,271.31,0,271.31
1/14/2014,267.14,267.14,0,267.14
1/15/2014,363.12,363.12,0,363.12
1/16/2014,388.3,388.3,0,388.3
1/17/2014,736.19,736.19,0,736.19
1/18/2014,914.61,914.61,0,914.61
1/19/2014,428.46,428.46,0,428.46
1/20/2014,625.85,625.85,0,625.85
1/21/2014,174.06,174.06,0,174.06
1/22/2014,210.35,210.35,0,210.35
1/23/2014,365.47,365.47,0,365.47
1/24/2014,372.39,372.39,0,372.39
1/25/2014,507.6,507.6,0,507.6
1/26/2014,462.67,462.67,0,462.67
1/27/2014,292.92,292.92,0,292.92
1/28/2014,97.09,97.09,0,97.09
1/29/2014,235.08,235.08,0,235.08
1/30/2014,336.88,336.88,0,336.88
1/31/2014,634.85,634.85,0,634.85
2/1/2014,1316.04,1316.04,0,1316.04
2/2/2014,587.21,587.21,0,587.21
2/3/2014,218.65,218.65,0,218.65
2/4/2014,183.81,183.81,0,183.81
2/5/2014,662.16,662.16,0,662.16
2/6/2014,444.45,444.45,0,444.45
2/7/2014,736.55,736.55,0,736.55
2/8/2014,711.04,711.04,0,711.04
2/9/2014,456.04,456.04,0,456.04
2/10/2014,265.09,265.09,0,265.09
2/11/2014,195.89,195.89,0,195.89
2/12/2014,133.95,133.95,0,133.95
2/13/2014,327.82,327.82,0,327.82
2/14/2014,1220.34,1220.34,0,1220.34
2/15/2014,844.53,844.53,0,844.53
2/16/2014,678.53,678.53,0,678.53
2/17/2014,371.73,371.73,0,371.73
2/18/2014,224.99,224.99,0,224.99
2/19/2014,513.1,513.1,0,513.1
2/20/2014,560.37,560.37,0,560.37
2/21/2014,774.1,774.1,0,774.1
2/22/2014,1582.78,1582.78,0,1582.78
2/23/2014,1174.89,1174.89,0,1174.89
2/24/2014,266.71,266.71,0,266.71
2/25/2014,297.84,297.84,0,297.84
2/26/2014,375.73,375.73,0,375.73
2/27/2014,366.21,366.21,0,366.21
2/28/2014,644.96,644.96,0,644.96
3/1/2014,1006.84,1006.84,0,1006.84
3/2/2014,508.55,508.55,0,508.55
3/3/2014,157.31,157.31,0,157.31
3/4/2014,309.46,309.46,0,309.46
3/5/2014,345.59,345.59,0,345.59
3/6/2014,232.97,232.97,0,232.97
3/7/2014,494.97,494.97,0,494.97
3/8/2014,1527.29,1527.29,0,1527.29
3/9/2014,843.46,843.46,0,843.46
3/10/2014,709.68,709.68,0,709.68
3/11/2014,724.2,724.2,0,724.2
3/12/2014,449.92,449.92,0,449.92
3/13/2014,442.25,442.25,0,442.25
3/14/2014,1030.92,1030.92,0,1030.92
3/15/2014,1827.53,1827.53,0,1827.53
3/16/2014,339.85,339.85,0,339.85
3/17/2014,364.36,364.36,0,364.36
3/18/2014,208.43,208.43,0,208.43
3/19/2014,437.52,437.52,0,437.52
3/20/2014,549.78,549.78,0,549.78
3/21/2014,1266.55,1266.55,0,1266.55
3/22/2014,1858.26,1858.26,0,1858.26
3/23/2014,615.63,615.63,0,615.63
3/24/2014,399.17,399.17,0,399.17
3/25/2014,262.02,262.02,0,262.02
3/26/2014,502.41,502.41,0,502.41
3/27/2014,695.6,695.6,0,695.6
3/28/2014,1064.51,1064.51,0,1064.51
3/29/2014,1159.47,1159.47,0,1159.47
3/30/2014,617.9,617.9,0,617.9
3/31/2014,617.78,617.78,0,617.78
